Frame,Leader,Follower,Top Left,Top Middle,Top Right,Middle Left,Middle Right,Bottom Left,Bottom Middle,Bottom Right
288,63,0,0,34,0,0,0,0,0,0
288,63,60,0,0,0,0,0,0,60,0
288,66,0,0,0,0,0,0,0,0,40
288,68,0,48,0,0,0,0,0,0,0
289,1,0,0,0,0,0,0,31,0,0
289,7,0,29,0,0,0,0,0,0,0
289,7,34,0,0,0,0,0,34,0,0
289,11,3,0,0,0,0,0,0,3,0
289,19,48,0,0,0,0,0,48,0,0
289,17,0,0,32,0,0,0,0,0,0
289,29,0,0,0,0,0,0,0,0,7
289,29,34,0,0,0,0,0,0,34,0
289,45,0,0,0,0,60,0,0,0,0
289,53,0,0,0,34,0,0,0,0,0
289,53,0,0,0,0,0,63,0,0,0
289,34,0,0,0,7,0,0,0,0,0
289,34,0,0,29,0,0,0,0,0,0
289,34,0,0,0,0,0,0,53,0,0
289,34,63,0,0,0,0,0,0,63,0
289,60,0,0,0,0,0,0,0,0,45
289,66,0,0,0,0,0,0,0,0,40
290,3,11,0,0,0,0,0,0,11,0
290,7,0,29,0,0,0,0,0,0,0
290,7,0,0,0,0,0,0,34,0,0
290,11,3,0,0,0,0,0,0,3,0
290,31,0,0,0,1,0,0,0,0,0
290,32,17,0,0,0,0,0,0,17,0
290,19,48,0,0,0,0,0,48,0,0
290,17,0,0,32,0,0,0,0,0,0
290,29,0,7,0,0,0,0,0,0,0
290,29,0,0,34,0,0,0,0,0,0
290,53,0,0,0,34,0,0,0,0,0
290,53,0,0,0,0,0,63,0,0,0
290,34,0,0,0,7,0,0,0,0,0
290,34,0,0,29,0,0,0,0,0,0
290,34,0,0,0,0,0,0,53,0,0
290,34,63,0,0,0,0,0,0,63,0
290,60,0,0,0,0,0,0,0,0,45
290,48,0,0,0,19,0,0,0,0,0
290,48,0,0,0,0,0,0,68,0,0
290,66,0,0,0,0,0,0,0,0,40
291,8,0,0,0,0,0,0,49,0,0
291,11,3,0,0,0,0,0,0,3,0
291,31,0,0,0,1,0,0,0,0,0
291,32,17,0,0,0,0,0,0,17,0
291,19,48,0,0,0,0,0,48,0,0
291,29,0,0,0,0,0,0,0,0,7
291,29,34,0,0,0,0,0,0,34,0
291,45,0,0,0,0,60,0,0,0,0
291,53,0,0,0,34,0,0,0,0,0
291,53,0,0,0,0,0,63,0,0,0
291,34,0,0,0,7,0,0,0,0,0
291,34,0,0,29,0,0,0,0,0,0
291,34,0,0,0,0,0,0,53,0,0
291,34,63,0,0,0,0,0,0,63,0
291,60,0,45,0,0,0,0,0,0,0
291,48,0,0,0,19,0,0,0,0,0
291,48,0,0,0,0,0,0,68,0,0
291,63,0,0,0,0,53,0,0,0,0
291,63,0,0,34,0,0,0,0,0,0
291,63,60,0,0,0,0,0,0,60,0
291,66,0,0,0,0,0,0,0,0,40
292,3,0,0,11,0,0,0,0,0,0
292,7,0,0,0,0,0,0,0,0,29
292,7,0,0,0,34,0,0,0,0,0
292,8,0,0,0,0,0,0,49,0,0
292,11,3,0,0,0,0,0,0,3,0
292,31,0,0,0,1,0,0,0,0,0
292,32,17,0,0,0,0,0,0,17,0
292,19,48,0,0,0,0,0,48,0,0
292,17,0,0,32,0,0,0,0,0,0
292,29,0,0,0,0,0,0,0,0,7
292,29,34,0,0,0,0,0,0,34,0
292,45,0,0,0,0,60,0,0,0,0
292,53,0,0,0,34,0,0,0,0,0
292,53,0,0,0,0,0,63,0,0,0
292,34,0,0,0,7,0,0,0,0,0
292,34,0,0,29,0,0,0,0,0,0
292,34,0,0,0,0,0,0,53,0,0
292,34,63,0,0,0,0,0,0,63,0
292,63,45,0,0,0,0,0,0,0,45
292,63,0,0,0,0,53,0,0,0,0
292,63,0,0,34,0,0,0,0,0,0
292,63,60,0,0,0,0,0,0,60,0
293,1,0,0,0,0,0,0,31,0,0
293,7,0,0,0,0,0,0,0,0,29
293,7,0,0,0,34,0,0,0,0,0
293,11,0,0,3,0,0,0,0,0,0
293,31,0,0,0,1,0,0,0,0,0
293,32,17,0,0,0,0,0,0,17,0
293,17,0,0,32,0,0,0,0,0,0
293,29,0,0,0,0,0,0,0,0,7
293,29,34,0,0,0,0,0,0,34,0
293,45,0,0,0,0,60,0,0,0,0
293,53,0,0,0,34,0,0,0,0,0
293,53,0,0,0,0,0,63,0,0,0
293,34,0,0,0,0,0,0,7,0,0
293,34,29,0,0,0,0,0,0,29,0
293,34,0,0,0,53,0,0,0,0,0
293,34,0,0,63,0,0,0,0,0,0
293,60,0,0,0,0,0,0,0,0,45
293,63,45,0,0,0,0,0,0,0,45
293,63,0,0,0,0,53,0,0,0,0
293,63,0,0,34,0,0,0,0,0,0
293,63,60,0,0,0,0,0,0,60,0
293,73,0,65,0,0,0,0,0,0,0
294,1,0,0,0,0,0,0,31,0,0
294,7,0,29,0,0,0,0,0,0,0
294,7,0,0,0,0,0,0,34,0,0
294,8,0,0,0,0,0,0,49,0,0
294,11,0,0,3,0,0,0,0,0,0
294,31,0,0,0,1,0,0,0,0,0
294,32,17,0,0,0,0,0,0,17,0
294,19,48,0,0,0,0,0,48,0,0
294,36,71,0,0,0,0,0,71,0,0
294,17,0,0,32,0,0,0,0,0,0
294,29,0,0,0,0,0,0,0,0,7
294,29,34,0,0,0,0,0,0,34,0
294,45,0,0,0,0,60,0,0,0,0
294,49,0,0,0,8,0,0,0,0,0
294,53,0,0,0,34,0,0,0,0,0
294,53,0,0,0,0,0,63,0,0,0
294,48,19,0,0,0,0,0,19,0,0
294,48,0,0,0,68,0,0,0,0,0
295,1,0,0,0,0,0,0,31,0,0
295,3,0,0,11,0,0,0,0,0,0
295,7,0,29,0,0,0,0,0,0,0
295,7,0,0,0,0,0,0,34,0,0
295,8,0,0,0,0,0,0,49,0,0
295,11,3,0,0,0,0,0,0,3,0
295,31,0,0,0,1,0,0,0,0,0
295,32,17,0,0,0,0,0,0,17,0
295,19,48,0,0,0,0,0,48,0,0
295,36,71,0,0,0,0,0,71,0,0
295,17,0,0,32,0,0,0,0,0,0
295,29,0,0,0,0,0,0,0,0,7
295,29,34,0,0,0,0,0,0,34,0
295,45,0,0,0,0,60,0,0,0,0
295,45,0,63,0,0,0,0,0,0,0
295,49,0,0,0,8,0,0,0,0,0
295,53,0,0,0,34,0,0,0,0,0
295,53,0,0,0,0,0,63,0,0,0
295,48,19,0,0,0,0,0,19,0,0
295,48,0,0,0,68,0,0,0,0,0
295,63,45,0,0,0,0,0,0,0,45
295,63,0,0,0,0,53,0,0,0,0
295,63,0,0,34,0,0,0,0,0,0
295,63,60,0,0,0,0,0,0,60,0
295,73,0,65,0,0,0,0,0,0,0
296,1,0,0,0,0,0,0,31,0,0
296,7,0,29,0,0,0,0,0,0,0
296,7,0,0,0,0,0,0,34,0,0
296,11,3,0,0,0,0,0,0,3,0
296,31,0,0,0,1,0,0,0,0,0
296,32,0,0,17,0,0,0,0,0,0
296,19,48,0,0,0,0,0,48,0,0
296,17,0,0,32,0,0,0,0,0,0
296,29,0,0,0,0,0,0,0,0,7
296,29,34,0,0,0,0,0,0,34,0
296,45,0,0,0,0,60,0,0,0,0
296,45,0,63,0,0,0,0,0,0,0
296,53,0,0,0,34,0,0,0,0,0
296,53,0,0,0,0,0,63,0,0,0
296,60,0,0,0,0,0,45,0,0,0
296,60,0,0,63,0,0,0,0,0,0
296,48,0,0,0,19,0,0,0,0,0
296,48,0,0,0,0,0,0,68,0,0
296,63,0,45,0,0,0,0,0,0,0
296,63,0,0,0,0,0,53,0,0,0
296,63,34,0,0,0,0,0,0,34,0
296,63,0,0,60,0,0,0,0,0,0
296,65,73,0,0,0,0,0,0,0,73
296,73,0,65,0,0,0,0,0,0,0
297,1,0,0,0,0,0,0,31,0,0
297,7,0,29,0,0,0,0,0,0,0
297,7,0,0,0,0,0,0,34,0,0
297,8,0,0,0,0,0,0,49,0,0
297,11,3,0,0,0,0,0,0,3,0
297,31,0,0,0,1,0,0,0,0,0
297,32,0,0,17,0,0,0,0,0,0
297,19,48,0,0,0,0,0,48,0,0
297,17,0,0,32,0,0,0,0,0,0
297,29,0,0,0,0,0,0,0,0,7
297,29,34,0,0,0,0,0,0,34,0
297,45,0,0,0,0,60,0,0,0,0
297,45,0,63,0,0,0,0,0,0,0
297,49,0,0,0,8,0,0,0,0,0
297,53,0,0,0,34,0,0,0,0,0
297,53,0,0,0,0,0,63,0,0,0
297,34,0,0,0,7,0,0,0,0,0
297,34,0,0,29,0,0,0,0,0,0
297,34,0,0,0,0,0,0,53,0,0
297,34,63,0,0,0,0,0,0,63,0
297,60,0,0,0,0,0,45,0,0,0
297,60,0,0,63,0,0,0,0,0,0
297,48,0,0,0,19,0,0,0,0,0
297,48,0,0,0,0,0,0,68,0,0
297,63,0,45,0,0,0,0,0,0,0
297,63,0,0,0,0,0,53,0,0,0
297,63,34,0,0,0,0,0,0,34,0
297,63,0,0,60,0,0,0,0,0,0
297,65,73,0,0,0,0,0,0,0,73
297,73,0,65,0,0,0,0,0,0,0
298,1,0,0,0,0,0,0,31,0,0
298,3,0,0,11,0,0,0,0,0,0
298,7,0,29,0,0,0,0,0,0,0
298,7,0,0,0,0,0,0,34,0,0
298,8,0,0,0,0,0,0,49,0,0
298,11,3,0,0,0,0,0,0,3,0
298,31,0,0,0,1,0,0,0,0,0
298,32,17,0,0,0,0,0,0,17,0
298,19,0,0,0,48,0,0,0,0,0
298,17,0,0,32,0,0,0,0,0,0
298,29,0,0,0,0,0,0,0,0,7
298,29,34,0,0,0,0,0,0,34,0
298,45,0,0,0,0,60,0,0,0,0
298,45,0,63,0,0,0,0,0,0,0
298,49,0,0,0,8,0,0,0,0,0
298,53,0,0,0,34,0,0,0,0,0
298,53,0,0,0,0,0,63,0,0,0
298,34,0,0,0,7,0,0,0,0,0
298,34,0,0,29,0,0,0,0,0,0
298,34,0,0,0,0,0,0,53,0,0
298,34,63,0,0,0,0,0,0,63,0
298,60,0,0,0,0,0,45,0,0,0
298,60,0,0,63,0,0,0,0,0,0
298,48,0,0,0,19,0,0,0,0,0
298,48,0,0,0,0,0,0,68,0,0
298,73,0,65,0,0,0,0,0,0,0
299,7,0,29,0,0,0,0,0,0,0
299,7,0,0,0,0,0,0,34,0,0
299,11,3,0,0,0,0,0,0,3,0
299,31,0,0,0,1,0,0,0,0,0
299,32,17,0,0,0,0,0,0,17,0
299,19,48,0,0,0,0,0,48,0,0
299,17,0,0,32,0,0,0,0,0,0
299,29,0,0,0,0,0,0,0,0,7
299,29,34,0,0,0,0,0,0,34,0
299,45,0,0,0,0,60,0,0,0,0
299,45,0,63,0,0,0,0,0,0,0
299,49,0,0,0,8,0,0,0,0,0
299,34,0,0,0,7,0,0,0,0,0
299,34,0,0,29,0,0,0,0,0,0
299,34,0,0,0,0,0,0,53,0,0
299,34,63,0,0,0,0,0,0,63,0
299,60,0,0,0,0,0,45,0,0,0
299,60,0,0,63,0,0,0,0,0,0
299,48,19,0,0,0,0,0,19,0,0
299,48,0,0,0,68,0,0,0,0,0
299,63,45,0,0,0,0,0,0,0,45
299,63,0,0,0,0,53,0,0,0,0
299,63,0,0,34,0,0,0,0,0,0
299,63,60,0,0,0,0,0,0,60,0
300,1,0,0,0,0,0,0,31,0,0
300,3,11,0,0,0,0,0,0,11,0
300,7,0,29,0,0,0,0,0,0,0
300,7,0,0,0,0,0,0,34,0,0
300,11,0,0,3,0,0,0,0,0,0
300,31,0,0,0,1,0,0,0,0,0
300,32,17,0,0,0,0,0,0,17,0
300,19,48,0,0,0,0,0,48,0,0
300,29,0,0,0,0,0,0,0,0,7
300,29,34,0,0,0,0,0,0,34,0
300,45,0,0,0,0,60,0,0,0,0
300,45,0,63,0,0,0,0,0,0,0
300,49,0,0,0,8,0,0,0,0,0
300,53,0,0,0,0,0,0,34,0,0
300,53,0,0,0,0,63,0,0,0,0
300,34,0,0,0,7,0,0,0,0,0
300,34,0,0,29,0,0,0,0,0,0
300,34,0,0,0,0,0,0,53,0,0
300,34,63,0,0,0,0,0,0,63,0
300,60,0,0,0,0,0,45,0,0,0
300,60,0,0,63,0,0,0,0,0,0
300,63,45,0,0,0,0,0,0,0,45
300,63,0,0,0,0,53,0,0,0,0
300,63,0,0,34,0,0,0,0,0,0
300,63,60,0,0,0,0,0,0,60,0
300,65,73,0,0,0,0,0,0,0,73
300,73,0,65,0,0,0,0,0,0,0
301,1,0,0,0,0,0,0,31,0,0
301,3,11,0,0,0,0,0,0,11,0
301,7,0,0,0,0,0,0,0,0,29
301,7,0,0,0,34,0,0,0,0,0
301,11,0,0,3,0,0,0,0,0,0
301,19,48,0,0,0,0,0,48,0,0
301,29,0,0,0,0,0,0,0,0,7
301,29,34,0,0,0,0,0,0,34,0
301,45,0,0,0,0,60,0,0,0,0
301,45,0,63,0,0,0,0,0,0,0
301,34,0,0,0,7,0,0,0,0,0
301,34,0,0,29,0,0,0,0,0,0
301,34,0,0,0,0,0,0,53,0,0
301,34,63,0,0,0,0,0,0,63,0
301,48,0,0,0,19,0,0,0,0,0
301,48,0,0,0,0,0,0,68,0,0
301,65,0,73,0,0,0,0,0,0,0
302,1,0,0,0,0,0,0,31,0,0
302,7,0,29,0,0,0,0,0,0,0
302,7,0,0,0,0,0,0,34,0,0
302,11,0,0,3,0,0,0,0,0,0
302,17,32,0,0,0,0,0,0,32,0
302,29,0,7,0,0,0,0,0,0,0
302,29,0,0,34,0,0,0,0,0,0
302,45,0,0,0,0,60,0,0,0,0
302,45,0,63,0,0,0,0,0,0,0
302,53,0,0,0,34,0,0,0,0,0
302,53,0,0,0,0,0,63,0,0,0
302,34,0,0,0,7,0,0,0,0,0
302,34,0,0,29,0,0,0,0,0,0
302,34,0,0,0,0,0,0,53,0,0
302,34,63,0,0,0,0,0,0,63,0
302,60,0,0,0,0,0,45,0,0,0
302,60,0,0,63,0,0,0,0,0,0
302,48,0,0,0,19,0,0,0,0,0
302,48,0,0,0,0,0,0,68,0,0
302,63,0,0,0,0,0,0,0,0,45
302,63,0,0,0,0,53,0,0,0,0
302,63,0,0,34,0,0,0,0,0,0
302,63,60,0,0,0,0,0,0,60,0
302,65,0,73,0,0,0,0,0,0,0
302,68,0,48,0,0,0,0,0,0,0
302,73,0,65,0,0,0,0,0,0,0
303,1,0,0,0,0,0,0,31,0,0
303,3,0,0,11,0,0,0,0,0,0
303,7,0,29,0,0,0,0,0,0,0
303,7,0,0,0,0,0,0,34,0,0
303,31,0,0,0,1,0,0,0,0,0
303,29,0,0,0,0,0,0,0,0,7
303,29,34,0,0,0,0,0,0,34,0
303,45,0,0,0,0,60,0,0,0,0
303,45,0,63,0,0,0,0,0,0,0
303,53,0,0,0,34,0,0,0,0,0
303,53,0,0,0,0,0,63,0,0,0
303,34,0,0,0,7,0,0,0,0,0
303,34,0,0,29,0,0,0,0,0,0
303,34,0,0,0,0,0,0,53,0,0
303,34,63,0,0,0,0,0,0,63,0
303,60,0,0,0,0,0,45,0,0,0
303,60,0,0,63,0,0,0,0,0,0
303,48,0,0,0,19,0,0,0,0,0
303,48,0,0,0,0,0,0,68,0,0
303,63,0,0,0,0,0,0,0,0,45
303,63,0,0,0,0,53,0,0,0,0
303,63,0,0,34,0,0,0,0,0,0
303,63,60,0,0,0,0,0,0,60,0
303,65,73,0,0,0,0,0,0,0,73
303,73,0,65,0,0,0,0,0,0,0
304,1,0,0,0,0,0,0,31,0,0
304,3,11,0,0,0,0,0,0,11,0
304,7,0,29,0,0,0,0,0,0,0
304,7,0,0,0,0,0,0,34,0,0
304,8,0,0,0,0,0,0,49,0,0
304,11,0,0,3,0,0,0,0,0,0
304,31,0,0,0,1,0,0,0,0,0
304,29,0,0,0,0,0,0,0,0,7
304,29,34,0,0,0,0,0,0,34,0
304,45,0,0,0,0,60,0,0,0,0
304,45,0,63,0,0,0,0,0,0,0
304,49,0,0,0,8,0,0,0,0,0
304,53,0,0,0,34,0,0,0,0,0
304,53,0,0,0,0,0,63,0,0,0
304,34,0,0,0,7,0,0,0,0,0
304,34,0,0,29,0,0,0,0,0,0
304,34,0,0,0,0,0,0,53,0,0
304,34,63,0,0,0,0,0,0,63,0
304,60,0,0,0,0,0,45,0,0,0
304,60,0,0,63,0,0,0,0,0,0
304,48,19,0,0,0,0,0,19,0,0
304,48,0,0,0,68,0,0,0,0,0
304,63,0,0,0,0,0,0,0,0,45
304,63,0,0,0,0,53,0,0,0,0
304,63,0,0,34,0,0,0,0,0,0
304,63,60,0,0,0,0,0,0,60,0
304,73,65,0,0,0,0,0,0,0,65
305,1,0,0,0,0,0,0,31,0,0
305,7,0,29,0,0,0,0,0,0,0
305,7,0,0,0,0,0,0,34,0,0
305,8,0,0,0,0,0,0,49,0,0
305,11,0,0,3,0,0,0,0,0,0
305,31,0,0,0,1,0,0,0,0,0
305,19,48,0,0,0,0,0,48,0,0
305,29,0,7,0,0,0,0,0,0,0
305,29,0,0,34,0,0,0,0,0,0
305,45,0,0,0,0,60,0,0,0,0
305,45,0,63,0,0,0,0,0,0,0
305,49,0,0,0,8,0,0,0,0,0
305,34,0,0,0,7,0,0,0,0,0
305,34,0,0,29,0,0,0,0,0,0
305,34,0,0,0,0,0,0,53,0,0
305,34,63,0,0,0,0,0,0,63,0
305,60,0,0,0,0,0,45,0,0,0
305,60,0,0,63,0,0,0,0,0,0
305,48,0,0,0,19,0,0,0,0,0
305,48,0,0,0,0,0,0,68,0,0
305,63,0,0,0,0,0,0,0,0,45
305,63,0,0,0,0,53,0,0,0,0
305,63,0,0,34,0,0,0,0,0,0
305,63,60,0,0,0,0,0,0,60,0
306,1,0,0,0,0,0,0,31,0,0
306,7,0,29,0,0,0,0,0,0,0
306,7,0,0,0,0,0,0,34,0,0
306,11,0,0,3,0,0,0,0,0,0
306,19,48,0,0,0,0,0,48,0,0
306,17,0,0,32,0,0,0,0,0,0
306,29,0,0,0,0,0,0,0,0,7
306,29,34,0,0,0,0,0,0,34,0
306,45,0,0,0,0,60,0,0,0,0
306,45,0,63,0,0,0,0,0,0,0
306,49,0,0,0,8,0,0,0,0,0
306,53,0,0,0,34,0,0,0,0,0
306,53,0,0,0,0,0,63,0,0,0
306,34,0,0,0,7,0,0,0,0,0
306,34,0,0,29,0,0,0,0,0,0
306,34,0,0,0,0,0,0,53,0,0
306,34,63,0,0,0,0,0,0,63,0
306,60,0,0,0,0,0,45,0,0,0
306,60,0,0,63,0,0,0,0,0,0
306,48,19,0,0,0,0,0,19,0,0
306,48,0,0,0,68,0,0,0,0,0
306,48,0,74,0,0,0,0,0,0,0
306,63,45,0,0,0,0,0,0,0,45
306,63,0,0,0,0,53,0,0,0,0
306,63,0,0,34,0,0,0,0,0,0
306,63,60,0,0,0,0,0,0,60,0
306,65,73,0,0,0,0,0,0,0,73
306,69,0,0,0,0,0,0,74,0,0
306,73,65,0,0,0,0,0,0,0,65
307,1,0,0,0,0,0,0,31,0,0
307,7,0,29,0,0,0,0,0,0,0
307,7,0,0,0,0,0,0,34,0,0
307,11,0,0,3,0,0,0,0,0,0
307,17,0,0,32,0,0,0,0,0,0
307,29,0,0,0,0,0,0,0,0,7
307,45,0,0,0,0,60,0,0,0,0
307,45,0,63,0,0,0,0,0,0,0
307,49,0,0,0,8,0,0,0,0,0
307,53,0,0,0,34,0,0,0,0,0
307,53,0,0,0,0,0,63,0,0,0
307,34,0,0,0,0,0,0,7,0,0
307,34,0,0,0,53,0,0,0,0,0
307,34,0,0,63,0,0,0,0,0,0
307,60,0,0,0,0,0,45,0,0,0
307,60,0,0,63,0,0,0,0,0,0
307,48,19,0,0,0,0,0,19,0,0
307,48,0,0,0,68,0,0,0,0,0
307,48,0,74,0,0,0,0,0,0,0
307,63,45,0,0,0,0,0,0,0,45
307,63,0,0,0,0,53,0,0,0,0
307,63,0,0,34,0,0,0,0,0,0
307,63,60,0,0,0,0,0,0,60,0
307,71,0,0,0,75,0,0,0,0,0
307,74,0,19,0,0,0,0,0,0,0
307,74,0,48,0,0,0,0,0,0,0
308,1,0,0,0,0,0,0,31,0,0
308,3,11,0,0,0,0,0,0,11,0
308,7,0,29,0,0,0,0,0,0,0
308,7,0,0,0,0,0,0,34,0,0
308,8,0,0,0,0,0,0,49,0,0
308,11,0,0,3,0,0,0,0,0,0
308,31,0,0,0,1,0,0,0,0,0
308,19,48,0,0,0,0,0,48,0,0
308,36,71,0,0,0,0,0,71,0,0
308,17,0,0,32,0,0,0,0,0,0
308,29,0,0,0,0,0,0,0,0,7
308,45,0,0,0,0,60,0,0,0,0
308,45,0,63,0,0,0,0,0,0,0
308,53,0,0,0,34,0,0,0,0,0
308,53,0,0,0,0,0,63,0,0,0
308,34,0,0,0,0,0,0,7,0,0
308,34,0,0,0,53,0,0,0,0,0
308,34,0,0,63,0,0,0,0,0,0
308,48,0,0,0,19,0,0,0,0,0
308,48,0,0,0,0,0,0,68,0,0
308,48,0,0,0,0,0,0,0,0,74
308,63,0,0,0,0,0,0,0,0,45
308,63,0,0,0,0,53,0,0,0,0
308,63,0,0,34,0,0,0,0,0,0
308,63,60,0,0,0,0,0,0,60,0
308,65,0,73,0,0,0,0,0,0,0
308,66,0,0,0,0,0,0,0,0,40
308,73,0,65,0,0,0,0,0,0,0
308,75,0,0,0,0,0,0,71,0,0
309,1,0,0,0,0,0,0,31,0,0
309,7,0,29,0,0,0,0,0,0,0
309,7,0,0,0,0,0,0,34,0,0
309,8,0,0,0,0,0,0,49,0,0
309,11,0,0,3,0,0,0,0,0,0
309,31,0,0,0,1,0,0,0,0,0
309,19,48,0,0,0,0,0,48,0,0
309,17,32,0,0,0,0,0,0,32,0
309,29,0,0,0,0,0,0,0,0,7
309,40,0,66,0,0,0,0,0,0,0
309,45,0,0,0,0,60,0,0,0,0
309,45,0,63,0,0,0,0,0,0,0
309,53,0,0,0,34,0,0,0,0,0
309,53,0,0,0,0,0,0,0,0,63
309,34,0,0,0,7,0,0,0,0,0
309,34,0,0,0,0,0,0,53,0,0
309,34,63,0,0,0,0,0,0,63,0
309,48,0,0,0,19,0,0,0,0,0
309,48,0,0,0,0,0,0,68,0,0
309,48,0,0,0,0,0,0,0,0,74
309,63,0,0,0,0,0,0,0,0,45
309,63,0,0,0,0,53,0,0,0,0
309,63,0,0,34,0,0,0,0,0,0
309,63,60,0,0,0,0,0,0,60,0
309,65,0,73,0,0,0,0,0,0,0
309,66,0,0,0,0,0,0,0,0,40
309,71,0,0,0,75,0,0,0,0,0
309,73,0,65,0,0,0,0,0,0,0
309,75,0,0,0,0,0,0,71,0,0
310,1,0,0,0,0,0,0,31,0,0
310,3,11,0,0,0,0,0,0,11,0
310,7,0,29,0,0,0,0,0,0,0
310,7,0,0,0,0,0,0,34,0,0
310,11,0,0,3,0,0,0,0,0,0
310,31,0,0,0,1,0,0,0,0,0
310,19,48,0,0,0,0,0,48,0,0
310,45,0,0,0,0,60,0,0,0,0
310,45,0,63,0,0,0,0,0,0,0
310,53,0,0,0,34,0,0,0,0,0
310,53,0,0,0,0,0,0,0,0,63
310,34,0,0,0,7,0,0,0,0,0
310,34,0,0,0,0,0,0,53,0,0
310,34,63,0,0,0,0,0,0,63,0
310,60,0,0,0,0,0,45,0,0,0
310,48,0,0,0,19,0,0,0,0,0
310,48,0,0,0,0,0,0,68,0,0
310,48,0,0,0,0,0,0,0,0,74
310,65,73,0,0,0,0,0,0,0,73
310,73,0,65,0,0,0,0,0,0,0
310,74,0,19,0,0,0,0,0,0,0
310,74,0,48,0,0,0,0,0,0,0
310,75,0,0,0,0,0,0,71,0,0
311,1,0,0,0,0,0,0,31,0,0
311,7,0,29,0,0,0,0,0,0,0
311,7,0,0,0,0,0,0,34,0,0
311,11,0,0,3,0,0,0,0,0,0
311,31,0,0,0,1,0,0,0,0,0
311,29,0,0,0,0,0,0,0,0,7
311,49,0,0,0,8,0,0,0,0,0
311,53,0,0,0,34,0,0,0,0,0
311,53,0,0,0,0,0,0,0,0,63
311,34,0,0,0,7,0,0,0,0,0
311,34,0,0,0,0,0,0,53,0,0
311,34,63,0,0,0,0,0,0,63,0
311,60,0,0,0,0,0,45,0,0,0
311,60,0,0,63,0,0,0,0,0,0
311,48,0,0,0,19,0,0,0,0,0
311,48,0,0,0,0,0,0,68,0,0
311,48,0,0,0,0,0,0,0,0,74
311,65,73,0,0,0,0,0,0,0,73
311,73,0,65,0,0,0,0,0,0,0
311,74,0,19,0,0,0,0,0,0,0
311,74,0,48,0,0,0,0,0,0,0
311,75,0,0,0,0,0,0,71,0,0
312,1,0,0,0,0,0,0,31,0,0
312,3,11,0,0,0,0,0,0,11,0
312,7,0,29,0,0,0,0,0,0,0
312,7,0,0,0,0,0,0,34,0,0
312,11,0,0,3,0,0,0,0,0,0
312,31,0,0,0,1,0,0,0,0,0
312,45,0,0,0,0,60,0,0,0,0
312,45,0,63,0,0,0,0,0,0,0
312,49,0,0,0,8,0,0,0,0,0
312,53,0,0,0,0,0,0,34,0,0
312,53,0,63,0,0,0,0,0,0,0
312,60,0,0,0,0,0,45,0,0,0
312,60,0,0,63,0,0,0,0,0,0
312,48,0,0,0,19,0,0,0,0,0
312,48,0,0,0,0,0,0,68,0,0
312,48,0,0,0,0,0,0,0,0,74
312,65,73,0,0,0,0,0,0,0,73
312,73,65,0,0,0,0,0,0,0,65
313,1,0,0,0,0,0,0,31,0,0
313,3,11,0,0,0,0,0,0,11,0
313,7,0,29,0,0,0,0,0,0,0
313,7,0,0,0,0,0,0,34,0,0
313,11,0,0,3,0,0,0,0,0,0
313,31,0,0,0,1,0,0,0,0,0
313,19,48,0,0,0,0,0,48,0,0
313,45,0,0,0,0,60,0,0,0,0
313,45,0,63,0,0,0,0,0,0,0
313,49,0,0,0,8,0,0,0,0,0
313,53,34,0,0,0,0,0,34,0,0
313,53,0,0,0,0,63,0,0,0,0
313,60,0,0,0,0,0,45,0,0,0
313,60,0,0,63,0,0,0,0,0,0
313,48,0,0,0,19,0,0,0,0,0
313,48,0,0,0,0,0,0,68,0,0
313,48,0,0,0,0,0,0,0,0,74
313,65,0,73,0,0,0,0,0,0,0
313,73,65,0,0,0,0,0,0,0,65
313,74,0,19,0,0,0,0,0,0,0
313,74,0,48,0,0,0,0,0,0,0
313,74,0,0,0,0,0,0,69,0,0
314,1,0,0,0,0,0,0,31,0,0
314,7,0,29,0,0,0,0,0,0,0
314,7,0,0,0,0,0,0,34,0,0
314,8,0,0,0,0,0,0,49,0,0
314,11,0,0,3,0,0,0,0,0,0
314,29,0,0,0,0,0,0,0,0,7
314,45,0,0,0,0,60,0,0,0,0
314,45,0,63,0,0,0,0,0,0,0
314,49,0,0,0,8,0,0,0,0,0
314,53,0,0,0,34,0,0,0,0,0
314,53,0,0,0,0,0,63,0,0,0
314,34,0,0,0,7,0,0,0,0,0
314,34,53,0,0,0,0,0,53,0,0
314,34,63,0,0,0,0,0,0,63,0
314,60,0,0,0,0,0,45,0,0,0
314,60,0,0,63,0,0,0,0,0,0
314,65,73,0,0,0,0,0,0,0,73
314,69,0,0,0,74,0,0,0,0,0
315,1,0,0,0,0,0,0,31,0,0
315,7,0,29,0,0,0,0,0,0,0
315,7,0,0,0,0,0,0,34,0,0
315,11,3,0,0,0,0,0,0,3,0
315,31,0,0,0,1,0,0,0,0,0
315,29,0,0,0,0,0,0,0,0,7
315,45,0,0,0,0,60,0,0,0,0
315,45,0,63,0,0,0,0,0,0,0
315,53,0,0,0,34,0,0,0,0,0
315,53,0,0,0,0,0,63,0,0,0
315,34,0,0,0,7,0,0,0,0,0
315,34,53,0,0,0,0,0,53,0,0
315,34,63,0,0,0,0,0,0,63,0
315,48,0,0,0,19,0,0,0,0,0
315,48,0,0,0,0,0,0,68,0,0
315,48,0,0,0,0,0,0,0,0,74
315,63,0,0,0,0,0,0,0,0,45
315,63,0,0,0,0,53,0,0,0,0
